location,date,am.weather,pm.weather,growth_stage,plotid,block,treatment,row,sample,am.absent,am.partial,am.predators,pm.absent,pm.partial,pm.predators,to.predated,n.predated,d.predated
WI,6/21/2022,27,30,V5,401,4,2,6,1,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,401,4,2,6,2,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,401,4,2,6,3,0,m,na,0,m,na,0,0,0
WI,6/21/2022,27,30,V5,401,4,2,11,4,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,401,4,2,11,5,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,401,4,2,11,6,0,m,na,0,"1, m",spider,0,0,0
WI,6/21/2022,27,30,V5,402,4,3,6,1,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,402,4,3,6,2,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,402,4,3,6,3,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,402,4,3,11,4,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,402,4,3,11,5,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,402,4,3,11,6,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,403,4,1,6,1,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,403,4,1,6,2,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,403,4,1,6,3,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,403,4,1,11,4,0,0,na,0,m,na,0,0,0
WI,6/21/2022,27,30,V5,403,4,1,11,5,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,403,4,1,11,6,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,501,5,2,6,1,0,"1, m",na,1,na,na,1,1,0
WI,6/21/2022,27,30,V5,501,5,2,6,2,0,0,na,0,m,na,0,0,0
WI,6/21/2022,27,30,V5,501,5,2,6,3,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,501,5,2,11,4,0,"1, m",na,1,na,na,1,1,0
WI,6/21/2022,27,30,V5,501,5,2,11,5,0,0,na,0,m,na,0,0,0
WI,6/21/2022,27,30,V5,501,5,2,11,6,0,0,na,0,m,na,0,0,0
WI,6/21/2022,27,30,V5,502,5,3,6,1,0,"1, m",na,0,"1, m",na,0,0,0
WI,6/21/2022,27,30,V5,502,5,3,6,2,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,502,5,3,6,3,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,502,5,3,11,4,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,502,5,3,11,5,0,"1, m",na,0,"1, m",na,0,0,0
WI,6/21/2022,27,30,V5,502,5,3,11,6,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,503,5,1,6,1,0,0,na,0,m,na,0,0,0
WI,6/21/2022,27,30,V5,503,5,1,6,2,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,503,5,1,6,3,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,503,5,1,11,4,0,0,na,1,na,na,1,1,0
WI,6/21/2022,27,30,V5,503,5,1,11,5,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,503,5,1,11,6,0,0,na,0,m,na,0,0,0
WI,6/21/2022,27,30,V5,601,6,2,6,1,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,601,6,2,6,2,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,601,6,2,6,3,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,601,6,2,11,4,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,601,6,2,11,5,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,601,6,2,11,6,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,602,6,3,6,1,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,602,6,3,6,2,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,602,6,3,6,3,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,602,6,3,11,4,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,602,6,3,11,5,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,602,6,3,11,6,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,603,6,1,6,1,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,603,6,1,6,2,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,603,6,1,6,3,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,603,6,1,11,4,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,603,6,1,11,5,1,na,na,na,na,na,1,0,1
WI,6/21/2022,27,30,V5,603,6,1,11,6,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,101,1,2,6,1,0,M,na,0,"0,M",slug,0,0,0
WI,8/30/2022,18.6,20,R3,101,1,2,6,2,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,101,1,2,6,3,1,na,spider,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,101,1,2,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,101,1,2,11,5,0,1,na,1,na,na,1,1,1
WI,8/30/2022,18.6,20,R3,101,1,2,11,6,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,102,1,3,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,102,1,3,6,2,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,102,1,3,6,3,1,na,slug,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,102,1,3,11,4,0,0,slug,1,na,na,1,1,0
WI,8/30/2022,18.6,20,R3,102,1,3,11,5,1,na,spider,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,102,1,3,11,6,0,1,slug,0,"0,M",na,1,0,1
WI,8/30/2022,18.6,20,R3,103,1,1,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,103,1,1,6,2,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,103,1,1,6,3,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,103,1,1,11,4,1,na,slug,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,103,1,1,11,5,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,103,1,1,11,6,0,1,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,201,2,2,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,201,2,2,6,2,1,na,slug,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,201,2,2,6,3,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,201,2,2,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,201,2,2,11,5,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,201,2,2,11,6,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,202,2,3,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,202,2,3,6,2,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,202,2,3,6,3,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,202,2,3,11,4,0,1,slug,0,0,na,1,0,1
WI,8/30/2022,18.6,20,R3,202,2,3,11,5,1,na,slug,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,202,2,3,11,6,0,0,na,0,"1,M",na,0,0,0
WI,8/30/2022,18.6,20,R3,203,2,1,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,203,2,1,6,2,1,na,slug,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,203,2,1,6,3,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,203,2,1,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,203,2,1,11,5,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,203,2,1,11,6,0,1,slug,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,301,3,2,6,1,0,1,slug,1,na,na,1,1,1
WI,8/30/2022,18.6,20,R3,301,3,2,6,2,0,1,na,0,1,slug,1,1,1
WI,8/30/2022,18.6,20,R3,301,3,2,6,3,0,0,na,0,0,na,0,0,0
WI,8/30/2022,18.6,20,R3,301,3,2,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,301,3,2,11,5,0,1,slug,0,1,na,1,1,1
WI,8/30/2022,18.6,20,R3,301,3,2,11,6,0,1,na,0,1,slug,1,1,1
WI,8/30/2022,18.6,20,R3,302,3,3,6,1,0,1,slug,1,na,na,1,1,1
WI,8/30/2022,18.6,20,R3,302,3,3,6,2,0,0,na,1,na,slug,1,1,0
WI,8/30/2022,18.6,20,R3,302,3,3,6,3,1,na,slug,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,302,3,3,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,302,3,3,11,5,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,302,3,3,11,6,0,0,na,0,"0, M",na,0,0,0
WI,8/30/2022,18.6,20,R3,303,3,1,6,1,0,0,na,0,0,na,0,0,0
WI,8/30/2022,18.6,20,R3,303,3,1,6,2,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,303,3,1,6,3,0,1,slug,0,1,na,1,1,1
WI,8/30/2022,18.6,20,R3,303,3,1,11,4,0,0,toad,0,M,na,0,0,0
WI,8/30/2022,18.6,20,R3,303,3,1,11,5,0,0,slug,0,0,na,0,0,0
WI,8/30/2022,18.6,20,R3,303,3,1,11,6,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,401,4,2,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,401,4,2,6,2,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,401,4,2,6,3,0,1,slug,1,na,na,1,1,1
WI,8/30/2022,18.6,20,R3,401,4,2,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,401,4,2,11,5,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,401,4,2,11,6,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,402,4,3,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,402,4,3,6,2,0,1,na,1,na,na,1,1,1
WI,8/30/2022,18.6,20,R3,402,4,3,6,3,0,1,slug,1,na,na,1,1,1
WI,8/30/2022,18.6,20,R3,402,4,3,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,402,4,3,11,5,0,1,na,1,na,na,1,1,1
WI,8/30/2022,18.6,20,R3,402,4,3,11,6,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,403,4,1,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,403,4,1,6,2,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,403,4,1,6,3,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,403,4,1,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,403,4,1,11,5,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,403,4,1,11,6,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,501,5,2,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,501,5,2,6,2,0,1,slug,0,"1, M",Frog,1,0,1
WI,8/30/2022,18.6,20,R3,501,5,2,6,3,0,0,na,0,"0, M",na,0,0,0
WI,8/30/2022,18.6,20,R3,501,5,2,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,501,5,2,11,5,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,501,5,2,11,6,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,502,5,3,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,502,5,3,6,2,0,1,slug,1,na,na,1,1,1
WI,8/30/2022,18.6,20,R3,502,5,3,6,3,0,1,na,1,na,na,1,1,1
WI,8/30/2022,18.6,20,R3,502,5,3,11,4,1,na,slug,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,502,5,3,11,5,1,na,slug,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,502,5,3,11,6,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,503,5,1,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,503,5,1,6,2,1,na,slug,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,503,5,1,6,3,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,503,5,1,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,503,5,1,11,5,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,503,5,1,11,6,0,1,slug,1,na,na,1,1,1
WI,8/30/2022,18.6,20,R3,601,6,2,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,601,6,2,6,2,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,601,6,2,6,3,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,601,6,2,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,601,6,2,11,5,1,a,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,601,6,2,11,6,0,1,na,0,"1, M",na,1,0,1
WI,8/30/2022,18.6,20,R3,602,6,3,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,602,6,3,6,2,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,602,6,3,6,3,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,602,6,3,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,602,6,3,11,5,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,602,6,3,11,6,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,603,6,1,6,1,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,603,6,1,6,2,1,na,slug,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,603,6,1,6,3,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,603,6,1,11,4,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,603,6,1,11,5,1,na,na,na,na,na,1,0,1
WI,8/30/2022,18.6,20,R3,603,6,1,11,6,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,101,1,4,6,1,0,0,na,1,na,na,1,1,0
VT,6/9/2022,17.2,15.56,V3,101,1,4,6,2,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,101,1,4,6,3,1,na,unknown,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,101,1,4,11,4,0,1,ground beetle,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,101,1,4,11,5,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,101,1,4,11,6,0,1,na,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,102,1,1,6,7,0,1,ground beetle,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,102,1,1,6,8,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,102,1,1,6,9,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,102,1,1,11,10,1,na,ground beetle,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,102,1,1,11,11,1,na,"ground beetle, unknown",na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,102,1,1,11,12,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,103,1,3,6,13,1,na,ground beetle,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,103,1,3,6,14,0,0,na,1,na,na,1,1,0
VT,6/9/2022,17.2,15.56,V3,103,1,3,6,15,0,1,na,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,103,1,3,11,16,0,0,na,1,na,na,1,1,0
VT,6/9/2022,17.2,15.56,V3,103,1,3,11,17,0,1,2 ground beetles,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,103,1,3,11,18,0,1,ground beetle (waxworm almost gone),1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,104,1,2,6,19,0,1,na,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,104,1,2,6,20,0,1,na,0,1,ground beetle,1,1,1
VT,6/9/2022,17.2,15.56,V3,104,1,2,6,21,0,0,na,1,na,na,1,1,0
VT,6/9/2022,17.2,15.56,V3,104,1,2,11,22,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,104,1,2,11,23,0,0,na,0,0,na,0,0,0
VT,6/9/2022,17.2,15.56,V3,104,1,2,11,24,0,0,na,0,0,na,0,0,0
VT,6/9/2022,17.2,15.56,V3,201,2,3,6,25,0,0,na,1,na,na,1,1,0
VT,6/9/2022,17.2,15.56,V3,201,2,3,6,26,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,201,2,3,6,27,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,201,2,3,11,28,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,201,2,3,11,29,0,0,na,0,1,ground beetle,1,1,0
VT,6/9/2022,17.2,15.56,V3,201,2,3,11,30,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,202,2,4,6,31,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,202,2,4,6,32,0,0,na,0,1,ground beetle,1,1,0
VT,6/9/2022,17.2,15.56,V3,202,2,4,6,33,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,202,2,4,11,34,1,na,ground beetle,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,202,2,4,11,35,1,na,"ground beetle, spider",na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,202,2,4,11,36,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,203,2,2,6,37,0,0,na,1,na,na,1,1,0
VT,6/9/2022,17.2,15.56,V3,203,2,2,6,38,0,1,"ground beetle, unknown",1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,203,2,2,6,39,0,0,na,0,0,na,0,0,0
VT,6/9/2022,17.2,15.56,V3,203,2,2,11,40,0,1,5 mites?,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,203,2,2,11,41,0,0,na,1,na,na,1,1,0
VT,6/9/2022,17.2,15.56,V3,203,2,2,11,42,0,1,ground beetle,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,204,2,1,6,43,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,204,2,1,6,44,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,204,2,1,6,45,0,0,na,0,1,ground beetle,1,1,0
VT,6/9/2022,17.2,15.56,V3,204,2,1,11,46,0,1,10 mites?,0,1,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,204,2,1,11,47,0,0,na,1,na,na,1,1,0
VT,6/9/2022,17.2,15.56,V3,204,2,1,11,48,0,0,na,0,0,na,0,0,0
VT,6/9/2022,17.2,15.56,V3,301,3,1,6,49,0,1,3 ground beetles,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,301,3,1,6,50,1,0,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,301,3,1,6,51,0,1,na,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,301,3,1,11,52,1,na,ground beetle,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,301,3,1,11,53,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,301,3,1,11,54,0,1,spider,0,0,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,302,3,2,6,55,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,302,3,2,6,56,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,302,3,2,6,57,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,302,3,2,11,58,1,na,2 ground beetles,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,302,3,2,11,59,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,302,3,2,11,60,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,303,3,4,6,61,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,303,3,4,6,62,1,na,unknown,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,303,3,4,6,63,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,303,3,4,11,64,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,303,3,4,11,65,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,303,3,4,11,66,1,na,na,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,304,3,3,6,67,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,304,3,3,6,68,0,1,2 ground beetles,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,304,3,3,6,69,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,304,3,3,11,70,1,na,ground beetle,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,304,3,3,11,71,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,304,3,3,11,72,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,401,4,2,6,73,1,na,big ant,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,401,4,2,6,74,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,401,4,2,6,75,1,na,ground beetle,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,401,4,2,11,76,1,na,unknown,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,401,4,2,11,77,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,401,4,2,11,78,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,402,4,1,6,79,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,402,4,1,6,80,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,402,4,1,6,81,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,402,4,1,11,82,1,na,1 green unknown,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,402,4,1,11,83,1,na,3 unknown,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,402,4,1,11,84,1,na,spider,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,403,4,3,6,85,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,403,4,3,6,86,1,na,unknown,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,403,4,3,6,87,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,403,4,3,11,88,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,403,4,3,11,89,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,403,4,3,11,90,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,404,4,4,6,91,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,404,4,4,6,92,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,404,4,4,6,93,1,na,na,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,404,4,4,11,94,0,0,spider,1,na,na,1,1,0
VT,6/9/2022,17.2,15.56,V3,404,4,4,11,95,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,404,4,4,11,96,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,501,5,4,6,97,0,1,ground beetle,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,501,5,4,6,98,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,501,5,4,6,99,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,501,5,4,11,100,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,501,5,4,11,101,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,501,5,4,11,102,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,502,5,3,6,103,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,502,5,3,6,104,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,502,5,3,6,105,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,502,5,3,11,106,1,na,unknown,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,502,5,3,11,107,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,502,5,3,11,108,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,503,5,2,6,109,0,1,na,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,503,5,2,6,110,1,na,unknown,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,503,5,2,6,111,1,na,ant,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,503,5,2,11,112,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,503,5,2,11,113,1,na,spider,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,503,5,2,11,114,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,504,5,1,6,115,0,1,4 flea beatles,1,na,na,1,1,1
VT,6/9/2022,17.2,15.56,V3,504,5,1,6,116,1,na,ground beetle,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,504,5,1,6,117,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,504,5,1,11,118,0,0,na,1,na,na,1,1,0
VT,6/9/2022,17.2,15.56,V3,504,5,1,11,119,1,na,na,na,na,na,1,0,1
VT,6/9/2022,17.2,15.56,V3,504,5,1,11,120,1,na,na,na,na,na,1,0,1
VT,6/24/2022,16.67,21.11,V5,101,1,4,6,121,0,1,na,1,0,na,1,1,1
VT,6/24/2022,16.67,21.11,V5,101,1,4,6,122,0,1,na,1,0,na,1,1,1
VT,6/24/2022,16.67,21.11,V5,101,1,4,6,123,0,0,na,1,0,na,1,1,0
VT,6/24/2022,16.67,21.11,V5,101,1,4,11,124,0,0,na,1,0,na,1,1,0
VT,6/24/2022,16.67,21.11,V5,101,1,4,11,125,1,na,na,na,na,na,1,0,1
