location,date,n.weather,d.weather,growth_stage,plot_id,rep.block,treatment,row,sample,n.absent,n.partial,n.predated,d.absent,d.partial,d.predated,to.predated
PA,8/24/2021,18.72,24,R3,304,3,1,11,311,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,304,3,1,11,312,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,401,4,1,6,313,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,401,4,1,6,314,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,401,4,1,6,315,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,401,4,1,11,316,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,401,4,1,11,317,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,401,4,1,11,318,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,402,4,3,6,319,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,402,4,3,6,320,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,402,4,3,6,321,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,402,4,3,11,322,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,402,4,3,11,323,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,402,4,3,11,324,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,403,4,2,6,325,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,403,4,2,6,326,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,403,4,2,6,327,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,403,4,2,11,328,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,403,4,2,11,329,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,403,4,2,11,330,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,404,4,4,6,331,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,404,4,4,6,332,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,404,4,4,6,333,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,404,4,4,11,334,0,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,404,4,4,11,335,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,404,4,4,11,336,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,501,5,2,6,337,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,501,5,2,6,338,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,501,5,2,6,339,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,501,5,2,11,340,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,501,5,2,11,341,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,501,5,2,11,342,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,502,5,3,6,343,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,502,5,3,6,344,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,502,5,3,6,345,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,502,5,3,11,346,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,502,5,3,11,347,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,502,5,3,11,348,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,503,5,1,6,349,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,503,5,1,6,350,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,503,5,1,6,351,0,0,0,1,1,1,1
PA,8/24/2021,18.72,24,R3,503,5,1,11,352,1,0,1,1,0,na,1
PA,8/24/2021,18.72,24,R3,503,5,1,11,353,0,1,1,0,1,na,1
PA,8/24/2021,18.72,24,R3,503,5,1,11,354,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,504,5,4,6,355,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,504,5,4,6,356,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,504,5,4,6,357,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,504,5,4,11,358,1,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,504,5,4,11,359,0,1,1,1,1,na,1
PA,8/24/2021,18.72,24,R3,504,5,4,11,360,0,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,101,1,2,6,361,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,101,1,2,6,362,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,101,1,2,6,363,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,101,1,2,11,364,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,101,1,2,11,365,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,101,1,2,11,366,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,102,1,4,6,367,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,102,1,4,6,368,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,102,1,4,6,369,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,102,1,4,11,370,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,102,1,4,11,371,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,102,1,4,11,372,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,103,1,3,6,373,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,103,1,3,6,374,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,103,1,3,6,375,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,103,1,3,11,376,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,103,1,3,11,377,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,103,1,3,11,378,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,104,1,1,6,379,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,104,1,1,6,380,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,104,1,1,6,381,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,104,1,1,11,382,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,104,1,1,11,383,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,104,1,1,11,384,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,201,2,2,6,385,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,201,2,2,6,386,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,201,2,2,6,387,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,201,2,2,11,388,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,201,2,2,11,389,0,0,0,1,1,1,1
FL,4/20/2021,18.7,21.7,V3,201,2,2,11,390,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,202,2,1,6,391,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,202,2,1,6,392,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,202,2,1,6,393,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,202,2,1,11,394,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,202,2,1,11,395,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,202,2,1,11,396,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,203,2,3,6,397,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,203,2,3,6,398,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,203,2,3,6,399,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,203,2,3,11,400,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,203,2,3,11,401,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,203,2,3,11,402,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,204,2,4,6,403,0,0,0,1,1,1,1
FL,4/20/2021,18.7,21.7,V3,204,2,4,6,404,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,204,2,4,6,405,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,204,2,4,11,406,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,204,2,4,11,407,0,0,0,1,1,1,1
FL,4/20/2021,18.7,21.7,V3,204,2,4,11,408,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,301,3,1,6,409,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,301,3,1,6,410,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,301,3,1,6,411,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,301,3,1,11,412,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,301,3,1,11,413,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,301,3,1,11,414,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,302,3,3,6,415,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,302,3,3,6,416,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,302,3,3,6,417,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,302,3,3,11,418,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,302,3,3,11,419,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,302,3,3,11,420,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,303,3,2,6,421,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,303,3,2,6,422,0,0,0,0,0,0,0
FL,4/20/2021,18.7,21.7,V3,303,3,2,6,423,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,303,3,2,11,424,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,303,3,2,11,425,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,303,3,2,11,426,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,304,3,4,6,427,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,304,3,4,6,428,0,0,0,0,0,0,0
FL,4/20/2021,18.7,21.7,V3,304,3,4,6,429,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,304,3,4,11,430,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,304,3,4,11,431,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,304,3,4,11,432,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,401,4,2,6,433,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,401,4,2,6,434,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,401,4,2,6,435,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,401,4,2,11,436,0,0,0,1,1,1,1
FL,4/20/2021,18.7,21.7,V3,401,4,2,11,437,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,401,4,2,11,438,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,402,4,4,6,439,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,402,4,4,6,440,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,402,4,4,6,441,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,402,4,4,11,442,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,402,4,4,11,443,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,402,4,4,11,444,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,403,4,1,6,445,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,403,4,1,6,446,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,403,4,1,6,447,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,403,4,1,11,448,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,403,4,1,11,449,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,403,4,1,11,450,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,404,4,3,6,451,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,404,4,3,6,452,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,404,4,3,6,453,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,404,4,3,11,454,1,1,1,0,1,na,1
FL,4/20/2021,18.7,21.7,V3,404,4,3,11,455,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,404,4,3,11,456,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,501,5,1,6,457,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,501,5,1,6,458,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,501,5,1,6,459,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,501,5,1,11,460,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,501,5,1,11,461,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,501,5,1,11,462,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,502,5,4,6,463,0,0,0,1,1,1,1
FL,4/20/2021,18.7,21.7,V3,502,5,4,6,464,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,502,5,4,6,465,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,502,5,4,11,466,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,502,5,4,11,467,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,502,5,4,11,468,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,503,5,3,6,469,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,503,5,3,6,470,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,503,5,3,6,471,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,503,5,3,11,472,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,503,5,3,11,473,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,503,5,3,11,474,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,504,5,2,6,475,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,504,5,2,6,476,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,504,5,2,6,477,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,504,5,2,11,478,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,504,5,2,11,479,1,1,1,1,1,na,1
FL,4/20/2021,18.7,21.7,V3,504,5,2,11,480,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,101,1,2,6,481,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,101,1,2,6,482,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,101,1,2,6,483,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,101,1,2,11,484,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,101,1,2,11,485,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,101,1,2,11,486,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,102,1,4,6,487,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,102,1,4,6,488,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,102,1,4,6,489,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,102,1,4,11,490,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,102,1,4,11,491,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,102,1,4,11,492,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,103,1,3,6,493,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,103,1,3,6,494,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,103,1,3,6,495,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,103,1,3,11,496,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,103,1,3,11,497,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,103,1,3,11,498,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,104,1,1,6,499,0,0,0,0,0,0,0
FL,4/28/2021,19.4,25.9,V5,104,1,1,6,500,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,104,1,1,6,501,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,104,1,1,11,502,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,104,1,1,11,503,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,104,1,1,11,504,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,201,2,2,6,505,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,201,2,2,6,506,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,201,2,2,6,507,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,201,2,2,11,508,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,201,2,2,11,509,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,201,2,2,11,510,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,202,2,1,6,511,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,202,2,1,6,512,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,202,2,1,6,513,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,202,2,1,11,514,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,202,2,1,11,515,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,202,2,1,11,516,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,203,2,3,6,517,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,203,2,3,6,518,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,203,2,3,6,519,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,203,2,3,11,520,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,203,2,3,11,521,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,203,2,3,11,522,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,204,2,4,6,523,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,204,2,4,6,524,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,204,2,4,6,525,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,204,2,4,11,526,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,204,2,4,11,527,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,204,2,4,11,528,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,301,3,1,6,529,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,301,3,1,6,530,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,301,3,1,6,531,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,301,3,1,11,532,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,301,3,1,11,533,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,301,3,1,11,534,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,302,3,3,6,535,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,302,3,3,6,536,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,302,3,3,6,537,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,302,3,3,11,538,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,302,3,3,11,539,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,302,3,3,11,540,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,303,3,2,6,541,0,0,0,0,0,0,0
FL,4/28/2021,19.4,25.9,V5,303,3,2,6,542,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,303,3,2,6,543,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,303,3,2,11,544,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,303,3,2,11,545,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,303,3,2,11,546,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,304,3,4,6,547,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,304,3,4,6,548,0,0,0,0,0,0,0
FL,4/28/2021,19.4,25.9,V5,304,3,4,6,549,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,304,3,4,11,550,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,304,3,4,11,551,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,304,3,4,11,552,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,401,4,2,6,553,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,401,4,2,6,554,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,401,4,2,6,555,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,401,4,2,11,556,0,0,0,0,0,0,0
FL,4/28/2021,19.4,25.9,V5,401,4,2,11,557,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,401,4,2,11,558,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,402,4,4,6,559,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,402,4,4,6,560,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,402,4,4,6,561,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,402,4,4,11,562,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,402,4,4,11,563,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,402,4,4,11,564,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,403,4,1,6,565,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,403,4,1,6,566,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,403,4,1,6,567,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,403,4,1,11,568,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,403,4,1,11,569,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,403,4,1,11,570,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,404,4,3,6,571,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,404,4,3,6,572,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,404,4,3,6,573,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,404,4,3,11,574,0,1,1,0,1,na,1
FL,4/28/2021,19.4,25.9,V5,404,4,3,11,575,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,404,4,3,11,576,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,501,5,1,6,577,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,501,5,1,6,578,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,501,5,1,6,579,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,501,5,1,11,580,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,501,5,1,11,581,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,501,5,1,11,582,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,502,5,4,6,583,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,502,5,4,6,584,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,502,5,4,6,585,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,502,5,4,11,586,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,502,5,4,11,587,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,502,5,4,11,588,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,503,5,3,6,589,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,503,5,3,6,590,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,503,5,3,6,591,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,503,5,3,11,592,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,503,5,3,11,593,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,503,5,3,11,594,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,504,5,2,6,595,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,504,5,2,6,596,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,504,5,2,6,597,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,504,5,2,11,598,1,1,1,1,1,na,1
FL,4/28/2021,19.4,25.9,V5,504,5,2,11,599,0,0,0,1,1,1,1
FL,4/28/2021,19.4,25.9,V5,504,5,2,11,600,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,101,1,2,6,601,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,101,1,2,6,602,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,101,1,2,6,603,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,101,1,2,11,604,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,101,1,2,11,605,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,101,1,2,11,606,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,102,1,4,6,607,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,102,1,4,6,608,0,0,0,0,0,0,0
FL,6/10/2021,25.6,26.8,R3,102,1,4,6,609,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,102,1,4,11,610,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,102,1,4,11,611,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,102,1,4,11,612,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,103,1,3,6,613,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,103,1,3,6,614,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,103,1,3,6,615,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,103,1,3,11,616,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,103,1,3,11,617,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,103,1,3,11,618,1,1,1,1,1,na,1
FL,6/10/2021,25.6,26.8,R3,104,1,1,6,619,0,0,0,0,0,0,0
FL,6/10/2021,25.6,26.8,R3,104,1,1,6,620,0,0,0,1,1,1,1
FL,6/10/2021,25.6,26.8,R3,104,1,1,6,621,1,1,1,1,1,na,1
