location,date,am.weather,pm.weather,growth_stage,plotid,block,treatmetn,row,sample,am.absent,am.partial,am.predators,pm.absent,pm.partial,pm.predators
VT,8/31/2023,11.67,19.44,R3,402,4,1,6,3,0,1,na,0,1,na
VT,8/31/2023,11.67,19.44,R3,402,4,1,11,4,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,402,4,1,11,5,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,402,4,1,11,6,0,1,1 slug,1,na,na
VT,8/31/2023,11.67,19.44,R3,403,4,3,6,1,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,403,4,3,6,2,0,1,1 slug,1,na,na
VT,8/31/2023,11.67,19.44,R3,403,4,3,6,3,1,na,1 slug,na,na,na
VT,8/31/2023,11.67,19.44,R3,403,4,3,11,4,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,403,4,3,11,5,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,403,4,3,11,6,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,404,4,4,6,1,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,404,4,4,6,2,0,1,1 slug,0,1,1 slug
VT,8/31/2023,11.67,19.44,R3,404,4,4,6,3,1,na,1 slug,na,na,na
VT,8/31/2023,11.67,19.44,R3,404,4,4,11,4,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,404,4,4,11,5,0,1,1 slug,1,na,na
VT,8/31/2023,11.67,19.44,R3,404,4,4,11,6,0,1,na,0,1,1 slug
VT,8/31/2023,11.67,19.44,R3,501,5,4,6,1,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,501,5,4,6,2,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,501,5,4,6,3,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,501,5,4,11,4,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,501,5,4,11,5,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,501,5,4,11,6,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,502,5,3,6,1,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,502,5,3,6,2,0,0,na,0,0,1 slug
VT,8/31/2023,11.67,19.44,R3,502,5,3,6,3,0,1,na,0,1,1 slug
VT,8/31/2023,11.67,19.44,R3,502,5,3,11,4,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,502,5,3,11,5,1,na,2 big slugs,na,na,na
VT,8/31/2023,11.67,19.44,R3,502,5,3,11,6,0,1,2 slugs,1,0,na
VT,8/31/2023,11.67,19.44,R3,503,5,2,6,1,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,503,5,2,6,2,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,503,5,2,6,3,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,503,5,2,11,4,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,503,5,2,11,5,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,503,5,2,11,6,0,0,na,0,0,na
VT,8/31/2023,11.67,19.44,R3,504,5,1,6,1,1,na,1 big slug,na,na,na
VT,8/31/2023,11.67,19.44,R3,504,5,1,6,2,0,1,1 slug,1,0,na
VT,8/31/2023,11.67,19.44,R3,504,5,1,6,3,0,1,1 slug,0,1,1 slug
VT,8/31/2023,11.67,19.44,R3,504,5,1,11,4,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,504,5,1,11,5,1,na,na,na,na,na
VT,8/31/2023,11.67,19.44,R3,504,5,1,11,6,0,1,na,0,1,na
OH,7/11/2023,65,80,V5,101,1,1,6,1,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,101,1,1,6,2,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,101,1,1,6,3,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,101,1,1,11,4,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,101,1,1,11,5,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,101,1,1,11,6,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,201,2,4,6,1,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,201,2,4,6,2,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,201,2,4,6,3,0,0,na,0,1,ants
OH,7/11/2023,65,80,V5,201,2,4,11,4,0,1,slugs,na,na,na
OH,7/11/2023,65,80,V5,201,2,4,11,5,0,0,na,0,1,na
OH,7/11/2023,65,80,V5,201,2,4,11,6,0,0,na,0,1,"slug, spider"
OH,7/11/2023,65,80,V5,301,3,3,6,1,0,M,na,na,na,na
OH,7/11/2023,65,80,V5,301,3,3,6,2,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,301,3,3,6,3,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,301,3,3,11,4,0,M,na,na,na,na
OH,7/11/2023,65,80,V5,301,3,3,11,5,0,1,slug eating,na,na,na
OH,7/11/2023,65,80,V5,301,3,3,11,6,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,401,4,1,6,1,0,0,na,0,0,ant
OH,7/11/2023,65,80,V5,401,4,1,6,2,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,401,4,1,6,3,0,1,ants eating,na,na,na
OH,7/11/2023,65,80,V5,401,4,1,11,4,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,401,4,1,11,5,0,0,na,0,1,na
OH,7/11/2023,65,80,V5,401,4,1,11,6,0,1,ants,na,na,na
OH,7/11/2023,65,80,V5,501,5,2,6,1,0,1,ants,na,na,na
OH,7/11/2023,65,80,V5,501,5,2,6,2,0,1,ants,na,na,na
OH,7/11/2023,65,80,V5,501,5,2,6,3,0,1,na,na,na,na
OH,7/11/2023,65,80,V5,501,5,2,11,4,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,501,5,2,11,5,0,0,na,0,M,na
OH,7/11/2023,65,80,V5,501,5,2,11,6,0,1,ants,na,na,na
OH,7/11/2023,65,80,V5,102,1,2,6,1,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,102,1,2,6,2,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,102,1,2,6,3,0,1,na,na,na,na
OH,7/11/2023,65,80,V5,102,1,2,11,4,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,102,1,2,11,5,0,0,na,0,M,na
OH,7/11/2023,65,80,V5,102,1,2,11,6,0,1,na,na,na,na
OH,7/11/2023,65,80,V5,202,2,3,6,1,0,1,slug,na,na,na
OH,7/11/2023,65,80,V5,202,2,3,6,2,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,202,2,3,6,3,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,202,2,3,11,4,0,1,slug,na,na,na
OH,7/11/2023,65,80,V5,202,2,3,11,5,0,0,na,0,1,beetle eating
OH,7/11/2023,65,80,V5,202,2,3,11,6,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,302,3,2,6,1,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,302,3,2,6,2,1,na,slugs,na,na,na
OH,7/11/2023,65,80,V5,302,3,2,6,3,0,0,"spider, ants",0,M,na
OH,7/11/2023,65,80,V5,302,3,2,11,4,0,1,slugs,na,na,na
OH,7/11/2023,65,80,V5,302,3,2,11,5,0,0,na,0,0,"spider,atns"
OH,7/11/2023,65,80,V5,302,3,2,11,6,0,1,na,na,na,na
OH,7/11/2023,65,80,V5,402,4,2,6,1,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,402,4,2,6,2,0,0,slug near,0,M,na
OH,7/11/2023,65,80,V5,402,4,2,6,3,0,0,na,0,M,na
OH,7/11/2023,65,80,V5,402,4,2,11,4,0,0,na,0,1,spider
OH,7/11/2023,65,80,V5,402,4,2,11,5,1,na,slug,na,na,na
OH,7/11/2023,65,80,V5,402,4,2,11,6,0,1,ants,na,na,na
OH,7/11/2023,65,80,V5,502,5,3,6,1,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,502,5,3,6,2,0,0,na,0,M,na
OH,7/11/2023,65,80,V5,502,5,3,6,3,0,1,ants,na,na,na
OH,7/11/2023,65,80,V5,502,5,3,11,4,0,1,slug,na,na,na
OH,7/11/2023,65,80,V5,502,5,3,11,5,0,0,slug,0,0,na
OH,7/11/2023,65,80,V5,502,5,3,11,6,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,103,1,3,6,1,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,103,1,3,6,2,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,103,1,3,6,3,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,103,1,3,11,4,0,M,na,na,na,na
OH,7/11/2023,65,80,V5,103,1,3,11,5,0,0,slug,0,1,spiders
OH,7/11/2023,65,80,V5,103,1,3,11,6,0,1,slug eating,na,na,na
OH,7/11/2023,65,80,V5,203,2,1,6,1,0,0,na,0,0,ants
OH,7/11/2023,65,80,V5,203,2,1,6,2,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,203,2,1,6,3,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,203,2,1,11,4,0,1,ants,na,na,na
OH,7/11/2023,65,80,V5,203,2,1,11,5,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,203,2,1,11,6,0,0,na,1,na,na
OH,7/11/2023,65,80,V5,303,3,2,6,1,0,1,slug,na,na,na
OH,7/11/2023,65,80,V5,303,3,2,6,2,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,303,3,2,6,3,0,1,ants,na,na,na
OH,7/11/2023,65,80,V5,303,3,2,11,4,0,1,na,na,na,na
OH,7/11/2023,65,80,V5,303,3,2,11,5,0,1,na,na,na,na
OH,7/11/2023,65,80,V5,303,3,2,11,6,0,1,spider,na,na,na
OH,7/11/2023,65,80,V5,403,4,4,6,1,0,0,na,0,1,"ants, slug"
OH,7/11/2023,65,80,V5,403,4,4,6,2,0,1,ants dragging,na,na,na
OH,7/11/2023,65,80,V5,403,4,4,6,3,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,403,4,4,11,4,0,1,slug,na,na,na
OH,7/11/2023,65,80,V5,403,4,4,11,5,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,403,4,4,11,6,0,0,na,0,1,na
OH,7/11/2023,65,80,V5,503,5,1,6,1,0,0,na,0,1,na
OH,7/11/2023,65,80,V5,503,5,1,6,2,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,503,5,1,6,3,0,0,na,0,M,na
OH,7/11/2023,65,80,V5,503,5,1,11,4,0,1,na,na,na,na
OH,7/11/2023,65,80,V5,503,5,1,11,5,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,503,5,1,11,6,0,1,ants,na,na,na
OH,7/11/2023,65,80,V5,104,1,4,6,1,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,104,1,4,6,2,0,0,slug,0,0,ants
OH,7/11/2023,65,80,V5,104,1,4,6,3,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,104,1,4,11,4,0,1,na,na,na,na
OH,7/11/2023,65,80,V5,104,1,4,11,5,0,0,na,0,1,ants
OH,7/11/2023,65,80,V5,104,1,4,11,6,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,204,2,2,6,1,0,M,na,na,na,na
OH,7/11/2023,65,80,V5,204,2,2,6,2,0,1,ants,na,na,na
OH,7/11/2023,65,80,V5,204,2,2,6,3,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,204,2,2,11,4,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,204,2,2,11,5,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,204,2,2,11,6,0,0,na,0,1,na
OH,7/11/2023,65,80,V5,304,3,1,6,1,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,304,3,1,6,2,0,0,ants,0,1,ants
OH,7/11/2023,65,80,V5,304,3,1,6,3,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,304,3,1,11,4,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,304,3,1,11,5,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,304,3,1,11,6,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,404,4,3,6,1,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,404,4,3,6,2,0,0,na,0,M,na
OH,7/11/2023,65,80,V5,404,4,3,6,3,0,1,na,na,na,na
OH,7/11/2023,65,80,V5,404,4,3,11,4,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,404,4,3,11,5,0,1,ants,na,na,na
OH,7/11/2023,65,80,V5,404,4,3,11,6,0,0,na,0,1,ants
OH,7/11/2023,65,80,V5,504,5,4,6,1,0,M,na,na,na,na
OH,7/11/2023,65,80,V5,504,5,4,6,2,0,0,na,0,0,na
OH,7/11/2023,65,80,V5,504,5,4,6,3,0,1,slugs eating,na,na,na
OH,7/11/2023,65,80,V5,504,5,4,11,4,1,na,na,na,na,na
OH,7/11/2023,65,80,V5,504,5,4,11,5,0,0,slugs,0,0,na
OH,7/11/2023,65,80,V5,504,5,4,11,6,0,0,na,0,M,ants
OH,6/30/2023,67,81,V3,101,1,1,6,1,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,101,1,1,6,2,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,101,1,1,6,3,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,101,1,1,11,4,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,101,1,1,11,5,0,0,na,0,0,ants
OH,6/30/2023,67,81,V3,101,1,1,11,6,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,201,2,4,6,1,0,0,na,0,0,beetle
OH,6/30/2023,67,81,V3,201,2,4,6,2,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,201,2,4,6,3,1,na,na,na,na,na
OH,6/30/2023,67,81,V3,201,2,4,11,4,0,0,na,1,na,na
OH,6/30/2023,67,81,V3,201,2,4,11,5,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,201,2,4,11,6,1,na,"Wolf spider, slug",na,na,na
OH,6/30/2023,67,81,V3,301,3,3,6,1,1,na,na,na,na,na
OH,6/30/2023,67,81,V3,301,3,3,6,2,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,301,3,3,6,3,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,301,3,3,11,4,0,0,ants,0,1,ants
OH,6/30/2023,67,81,V3,301,3,3,11,5,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,301,3,3,11,6,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,401,4,1,6,1,1,na,na,na,na,na
OH,6/30/2023,67,81,V3,401,4,1,6,2,0,0,na,0,0,ants
OH,6/30/2023,67,81,V3,401,4,1,6,3,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,401,4,1,11,4,0,0,na,0,M,na
OH,6/30/2023,67,81,V3,401,4,1,11,5,1,na,ants,na,na,na
OH,6/30/2023,67,81,V3,401,4,1,11,6,1,na,ants,na,na,na
OH,6/30/2023,67,81,V3,501,5,2,6,1,1,na,ants,na,na,na
OH,6/30/2023,67,81,V3,501,5,2,6,2,0,0,na,0,0,ants
OH,6/30/2023,67,81,V3,501,5,2,6,3,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,501,5,2,11,4,0,0,na,0,0,ants
OH,6/30/2023,67,81,V3,501,5,2,11,5,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,501,5,2,11,6,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,102,1,2,6,1,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,102,1,2,6,2,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,102,1,2,6,3,0,0,na,0,M,na
OH,6/30/2023,67,81,V3,102,1,2,11,4,0,1,ants,na,na,na
OH,6/30/2023,67,81,V3,102,1,2,11,5,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,102,1,2,11,6,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,202,2,3,6,1,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,202,2,3,6,2,0,1,tiny fly,na,na,na
OH,6/30/2023,67,81,V3,202,2,3,6,3,0,0,na,0,1,slug eating
OH,6/30/2023,67,81,V3,202,2,3,11,4,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,202,2,3,11,5,0,0,na,0,0,ants
OH,6/30/2023,67,81,V3,202,2,3,11,6,0,0,na,0,1,na
OH,6/30/2023,67,81,V3,302,3,2,6,1,0,0,na,0,0,ants
OH,6/30/2023,67,81,V3,302,3,2,6,2,0,1,na,na,na,na
OH,6/30/2023,67,81,V3,302,3,2,6,3,1,na,ants,na,na,na
OH,6/30/2023,67,81,V3,302,3,2,11,4,0,1,na,na,na,na
OH,6/30/2023,67,81,V3,302,3,2,11,5,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,302,3,2,11,6,0,0,na,0,M,wolf spider
OH,6/30/2023,67,81,V3,402,4,2,6,1,0,0,na,0,1,na
OH,6/30/2023,67,81,V3,402,4,2,6,2,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,402,4,2,6,3,1,na,na,na,na,na
OH,6/30/2023,67,81,V3,402,4,2,11,4,0,0,na,0,1,na
OH,6/30/2023,67,81,V3,402,4,2,11,5,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,402,4,2,11,6,0,0,na,0,0,ants
OH,6/30/2023,67,81,V3,502,5,3,6,1,0,0,slug near,0,1,spider eating
OH,6/30/2023,67,81,V3,502,5,3,6,2,0,M,na,na,na,na
OH,6/30/2023,67,81,V3,502,5,3,6,3,1,na,slug,na,na,na
OH,6/30/2023,67,81,V3,502,5,3,11,4,0,0,slug near,0,1,na
OH,6/30/2023,67,81,V3,502,5,3,11,5,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,502,5,3,11,6,1,0,na,na,na,na
OH,6/30/2023,67,81,V3,103,1,3,6,1,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,103,1,3,6,2,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,103,1,3,6,3,0,1,ants,na,na,na
OH,6/30/2023,67,81,V3,103,1,3,11,4,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,103,1,3,11,5,0,0,slug slime,0,0,na
OH,6/30/2023,67,81,V3,103,1,3,11,6,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,203,2,1,6,1,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,203,2,1,6,2,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,203,2,1,6,3,0,1,ants,na,na,na
OH,6/30/2023,67,81,V3,203,2,1,11,4,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,203,2,1,11,5,0,1,na,na,na,na
OH,6/30/2023,67,81,V3,203,2,1,11,6,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,303,3,2,6,1,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,303,3,2,6,2,0,1,na,na,na,na
OH,6/30/2023,67,81,V3,303,3,2,6,3,0,0,slug,0,0,slug
OH,6/30/2023,67,81,V3,303,3,2,11,4,0,0,na,0,1,na
OH,6/30/2023,67,81,V3,303,3,2,11,5,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,303,3,2,11,6,0,0,na,0,M,na
OH,6/30/2023,67,81,V3,403,4,4,6,1,0,1,na,na,na,na
OH,6/30/2023,67,81,V3,403,4,4,6,2,0,0,ants,0,1,ants eating
OH,6/30/2023,67,81,V3,403,4,4,6,3,0,1,ants,na,na,na
OH,6/30/2023,67,81,V3,403,4,4,11,4,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,403,4,4,11,5,0,0,na,0,1,na
OH,6/30/2023,67,81,V3,403,4,4,11,6,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,503,5,1,6,1,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,503,5,1,6,2,0,1,covered w/ants,na,na,na
OH,6/30/2023,67,81,V3,503,5,1,6,3,0,1,ants feeding,na,na,na
OH,6/30/2023,67,81,V3,503,5,1,11,4,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,503,5,1,11,5,0,1,slug,na,na,na
OH,6/30/2023,67,81,V3,503,5,1,11,6,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,104,1,4,6,1,0,0,surrounded w/ants,0,0,na
OH,6/30/2023,67,81,V3,104,1,4,6,2,0,0,na,0,0,ants near
OH,6/30/2023,67,81,V3,104,1,4,6,3,0,1,slug,na,na,na
OH,6/30/2023,67,81,V3,104,1,4,11,4,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,104,1,4,11,5,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,104,1,4,11,6,0,0,spider hole,0,0,na
OH,6/30/2023,67,81,V3,204,2,2,6,1,0,1,slugs,na,na,na
OH,6/30/2023,67,81,V3,204,2,2,6,2,1,na,na,na,na,na
OH,6/30/2023,67,81,V3,204,2,2,6,3,0,1,slugs,na,na,na
OH,6/30/2023,67,81,V3,204,2,2,11,4,1,na,slugs,na,na,na
OH,6/30/2023,67,81,V3,204,2,2,11,5,0,1,slugs,na,na,na
OH,6/30/2023,67,81,V3,204,2,2,11,6,0,1,"wolf spider, slug",na,na,na
OH,6/30/2023,67,81,V3,304,3,1,6,1,0,0,na,0,M,beetle
OH,6/30/2023,67,81,V3,304,3,1,6,2,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,304,3,1,6,3,0,0,na,0,0,beetle
OH,6/30/2023,67,81,V3,304,3,1,11,4,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,304,3,1,11,5,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,304,3,1,11,6,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,404,4,3,6,1,0,0,na,0,0,na
OH,6/30/2023,67,81,V3,404,4,3,6,2,0,1,na,na,na,na
OH,6/30/2023,67,81,V3,404,4,3,6,3,0,1,"beetle, spider",na,na,na
OH,6/30/2023,67,81,V3,404,4,3,11,4,1,na,slug near,na,na,na
OH,6/30/2023,67,81,V3,404,4,3,11,5,0,1,ants feeding,na,na,na
OH,6/30/2023,67,81,V3,404,4,3,11,6,0,1,na,na,na,na
OH,6/30/2023,67,81,V3,504,5,4,6,1,0,1,slugs,na,na,na
OH,6/30/2023,67,81,V3,504,5,4,6,2,0,1,na,na,na,na
OH,6/30/2023,67,81,V3,504,5,4,6,3,0,0,na,0,M,na
OH,6/30/2023,67,81,V3,504,5,4,11,4,0,1,slugs,na,na,na
OH,6/30/2023,67,81,V3,504,5,4,11,5,0,1,na,na,na,na
OH,6/30/2023,67,81,V3,504,5,4,11,6,0,0,slug near,0,0,na
IL,6/15/2023,20.55,24.44,V5,101,1,2,6,1,0,0,na,0,1,na
IL,6/15/2023,20.55,24.44,V5,101,1,2,6,2,0,1,ants,0,1,ants
IL,6/15/2023,20.55,24.44,V5,101,1,2,6,3,1,0,na,0,1,ants
IL,6/15/2023,20.55,24.44,V5,101,1,2,11,4,0,0,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,101,1,2,11,5,0,1,ants,0,1,na
IL,6/15/2023,20.55,24.44,V5,101,1,2,11,6,1,1,ants,1,na,na
IL,6/15/2023,20.55,24.44,V5,102,1,4,6,1,0,0,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,102,1,4,6,2,0,0,na,0,1,na
IL,6/15/2023,20.55,24.44,V5,102,1,4,6,3,0,1,na,0,1,na
IL,6/15/2023,20.55,24.44,V5,102,1,4,11,4,0,1,na,0,1,ants
IL,6/15/2023,20.55,24.44,V5,102,1,4,11,5,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,102,1,4,11,6,0,1,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,103,1,3,6,1,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,103,1,3,6,2,0,1,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,103,1,3,6,3,0,0,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,103,1,3,11,4,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,103,1,3,11,5,0,0,na,0,1,na
IL,6/15/2023,20.55,24.44,V5,103,1,3,11,6,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,104,1,1,6,1,0,1,ants,0,1,ants
IL,6/15/2023,20.55,24.44,V5,104,1,1,6,2,0,1,ants,0,1,ants
IL,6/15/2023,20.55,24.44,V5,104,1,1,6,3,0,1,ants,0,1,ants
IL,6/15/2023,20.55,24.44,V5,104,1,1,11,4,0,1,na,0,0,na
IL,6/15/2023,20.55,24.44,V5,104,1,1,11,5,0,1,ants,0,1,ants
IL,6/15/2023,20.55,24.44,V5,104,1,1,11,6,0,0,na,0,1,ants
IL,6/15/2023,20.55,24.44,V5,201,2,4,6,1,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,201,2,4,6,2,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,201,2,4,6,3,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,201,2,4,11,4,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,201,2,4,11,5,0,0,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,201,2,4,11,6,0,1,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,202,2,3,6,1,0,1,ants,1,na,na
IL,6/15/2023,20.55,24.44,V5,202,2,3,6,2,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,202,2,3,6,3,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,202,2,3,11,4,0,1,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,202,2,3,11,5,0,0,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,202,2,3,11,6,1,na,ants,1,na,na
IL,6/15/2023,20.55,24.44,V5,203,2,1,6,1,0,1,na,0,1,ground beetle
IL,6/15/2023,20.55,24.44,V5,203,2,1,6,2,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,203,2,1,6,3,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,203,2,1,11,4,1,na,ground beetle,1,na,na
IL,6/15/2023,20.55,24.44,V5,203,2,1,11,5,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,203,2,1,11,6,0,1,ants,0,1,na
IL,6/15/2023,20.55,24.44,V5,204,2,2,6,1,1,na,na,0,1,na
IL,6/15/2023,20.55,24.44,V5,204,2,2,6,2,0,1,ants,0,1,ants
IL,6/15/2023,20.55,24.44,V5,204,2,2,6,3,0,1,ants,1,na,na
IL,6/15/2023,20.55,24.44,V5,204,2,2,11,4,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,204,2,2,11,5,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,204,2,2,11,6,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,301,3,3,6,1,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,301,3,3,6,2,0,1,na,0,1,na
IL,6/15/2023,20.55,24.44,V5,301,3,3,6,3,0,1,ground beetle,1,na,na
IL,6/15/2023,20.55,24.44,V5,301,3,3,11,4,0,1,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,301,3,3,11,5,1,na,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,301,3,3,11,6,1,na,ants,1,na,na
IL,6/15/2023,20.55,24.44,V5,302,3,2,6,1,0,0,na,1,na,na
IL,6/15/2023,20.55,24.44,V5,302,3,2,6,2,0,0,na,0,0,na
IL,6/15/2023,20.55,24.44,V5,302,3,2,6,3,0,1,ants,1,na,na
IL,6/15/2023,20.55,24.44,V5,302,3,2,11,4,0,1,ants,1,na,na
IL,6/15/2023,20.55,24.44,V5,302,3,2,11,5,0,1,ants,0,1,na
